endTime,artistName,trackName,msPlayed
2020-12-22 07:00,DJ Chose,THICK (feat. Megan Thee Stallion) - Remix,106770
2020-12-22 07:09,Emotional Oranges,All That (feat. Channel Tres),185883
2020-12-22 07:13,Marshmello,Be Kind (with Halsey),172761
2020-12-22 07:16,JACKBOYS,OUT WEST (feat. Young Thug),142751
2020-12-22 07:18,Madism,Sway You All Night,156000
2020-12-22 07:22,Halsey,Without Me,201660
2020-12-22 07:24,Braaten & Chrit Leaf,Dive into Tomorrow,141767
2020-12-22 07:27,EyeOnEyez,On Tha Low,139701
2020-12-22 07:30,Megan Thee Stallion,Savage,155497
2020-12-22 07:31,Justin Bieber,Holy (feat. Chance The Rapper),75709
2020-12-22 07:34,Blanco Brown,The Git Up,200593
2020-12-22 07:37,Tullio,Everything I Need (This Holiday),161538
2020-12-22 07:40,Trevor Daniel,Falling,159381
2020-12-22 07:42,Bag Raiders,Shooting Stars,101569
2020-12-22 07:46,Ilkay Sencan,Rockstar,212280
2020-12-22 07:48,Lil Nas X,HOLIDAY,154997
2020-12-22 07:50,Doja Cat,Boss Bitch,134239
2020-12-22 07:51,Arc North,Faded,26012
2020-12-22 07:55,SAYGRACE,Boys Ain't Shit,175883
2020-12-22 07:58,Breakbot,Baby I'm Yours,215506
2020-12-22 08:02,Kyan Palmer,Quarantini,206857
2020-12-22 08:04,nicopop.,Westside Story,153103
2020-12-22 08:08,Ritt Momney,Put Your Records On,210463
2020-12-22 08:11,Powfu,death bed (coffee for your head),173333
2020-12-22 08:14,Pawl,Bandida,183724
2020-12-22 08:17,Billie Eilish,Therefore I Am,174321
2020-12-22 08:20,anders,Don't Play,137609
2020-12-23 07:28,Alaina Castillo,no vuelvas a mirar atrás,245945
2020-12-23 07:31,Natalie Perez,Ser Guitarra,179904
2020-12-23 07:33,Camilo,La Difícil,158533
2020-12-23 07:37,Camila Cabello,This Love,220072
2020-12-23 07:42,Lucah,Modo Ofendida,195485
2020-12-23 07:45,maye,LA CANCIÓN,212297
2020-12-23 08:05,Yorghaki,pa' que sueñes,170795
2020-12-23 08:08,Cami,BIG BANG,183131
2020-12-23 09:11,Mario Puglia,Mp3,181368
2020-12-23 09:14,Mei,Frankenstein,172004
2020-12-23 09:16,Salo,Cuando Ya No Me Recuerdes,137845
2020-12-23 09:19,Manu Gavassi,Deve ser horrível dormir sem mim,155052
2020-12-23 09:22,Manu Gavassi,música secreta,194606
2020-12-23 09:26,IZA,Meu talismã,165176
2020-12-23 09:28,Luísa Sonza,BRABA,129782
2020-12-23 09:30,Gloria Groove,Radar,116620
2020-12-23 09:38,Dua Lipa,Levitating (feat. DaBaby),203064
2020-12-23 09:40,Dua Lipa,Cool,107185
2020-12-24 06:30,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,6120
2020-12-24 06:31,Carrie Underwood,Hallelujah,29080
2020-12-24 06:34,The Weeknd,Blinding Lights,200040
2020-12-24 06:38,Justin Bieber,Intentions,212868
2020-12-24 06:43,Elvis Duran and the Morning Show ON DEMAND,The Day Charlie Puth Helped Us Celebrate,34320
2020-12-24 06:47,Taylor Swift,Delicate,232253
2020-12-24 09:07,Pop Shop Podcast,Justin Bieber's 'Changes' Proves the Enduring Allure of Child-Turned-Adult Pop Stars,29286
2020-12-24 09:07,Dua Lipa,Don't Start Now,14080
2020-12-24 15:30,Doja Cat,Freak,284480
2020-12-24 15:35,Frances Forever,space girl,231428
2020-12-24 15:38,Labrinth,Still Don't Know My Name,153294
2020-12-24 15:40,Molchat Doma,Судно (Борис Рижий),141394
2020-12-24 15:42,Ashnikko,Daisy,146523
2020-12-24 15:44,Millie B,M to the B,137743
2020-12-24 15:49,Ariana Grande,pov,201882
2020-12-24 15:53,Fleetwood Mac,Dreams - 2004 Remaster,257800
2020-12-24 15:55,The Kid LAROI,WITHOUT YOU,161384
2020-12-24 15:58,Claire Rosinkranz,Backyard Boy,129240
2020-12-24 16:00,Melanie Martinez,Play Date,179867
2020-12-24 16:03,Fousheé,Deep End,141223
2020-12-24 16:06,Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),154599
2020-12-24 16:11,Edward Sharpe & The Magnetic Zeros,Home,303200
2020-12-25 07:15,Larray,Canceled,151993
2020-12-25 07:22,Grouplove,Tongue Tied,73310
2020-12-25 07:33,Grouplove,Tongue Tied,144940
2020-12-25 07:37,Bea Miller,feel something,180161
2020-12-25 07:40,AJR,Bang!,170858
2020-12-25 07:42,Lil Nas X,HOLIDAY,154997
2020-12-25 07:44,CORPSE,E-GIRLS ARE RUINING MY LIFE!,105176
2020-12-25 07:47,Becky G,Shower,206166
2020-12-25 16:48,Radical Face,"Welcome Home, Son",260640
2020-12-27 09:55,Radical Face,"Welcome Home, Son",18230
2020-12-27 09:57,NextYoungin,3 Musketeers,121490
2020-12-27 10:01,Dua Lipa,Hallucinate,208505
2020-12-27 10:03,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
2020-12-27 10:07,Lady Gaga,Rain On Me (with Ariana Grande),182200
2020-12-27 10:10,Dua Lipa,Fever,156910
2020-12-27 10:14,Mabel,Boyfriend,225706
2020-12-27 10:16,Alok,Don't Cry For Me (with Jason Derulo),155769
2020-12-27 10:20,Joel Corry,Head & Heart (feat. MNEK),166028
2020-12-27 10:23,Joel Corry,Lonely,190955
2020-12-27 10:26,BENEE,Glitter,180146
2020-12-27 10:29,Dua Lipa,Don't Start Now,183290
2020-12-27 10:31,PRETTYMUCH,Me Necesita,149668
2020-12-27 10:34,Ava Max,My Head & My Heart,174760
2020-12-27 10:36,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",147070
2020-12-27 10:39,MAX,Checklist (feat. Chromeo),136595
2020-12-27 10:42,Ava Max,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",175992
2020-12-27 10:45,Jonas Brothers,X (with KAROL G),185277
2020-12-27 10:47,The Pussycat Dolls,React,148280
2020-12-27 10:50,Ariana Grande,34+35,173710
2020-12-27 10:53,Harry Styles,Watermelon Sugar,174000
2020-12-27 10:57,Meghan Trainor,Nice to Meet Ya (feat. Nicki Minaj),197003
2020-12-27 11:00,Dua Lipa,Break My Heart,221820
2020-12-27 11:04,Bea Miller,FEEL SOMETHING DIFFERENT,207327
2020-12-27 11:08,Rudimental,Come Over (feat. Anne-Marie & Tion Wayne),206657
2020-12-27 11:11,Seeb,Unfamiliar,174811
2020-12-27 11:14,Ariana Grande,positions,172324
2020-12-27 11:18,Dua Lipa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],250079
2020-12-27 11:19,Jennifer Lopez,In The Morning,49690
2020-12-27 11:19,Ava Max,My Head & My Heart,5950
2020-12-27 11:21,Anne-Marie,Birthday,101560
2020-12-27 11:24,Jawsh 685,Sweet & Sour (feat. Lauv & Tyga),163228
2020-12-27 16:08,PRETTYMUCH,Me Necesita,149668
2020-12-27 16:11,Dua Lipa,Hallucinate,208505
2020-12-27 16:15,Black Eyed Peas,GIRL LIKE ME,222522
2020-12-27 16:19,BENEE,Glitter,180146
2020-12-27 16:22,Alok,Don't Say Goodbye (feat. Tove Lo),186700
2020-12-27 16:25,Jonas Brothers,X (with KAROL G),185277
2020-12-27 16:27,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289
2020-12-27 16:31,MAX,Checklist (feat. Chromeo),136595
2020-12-27 16:34,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175873
2020-12-27 16:36,Bazzi,Crazy,145321
2020-12-28 08:57,Ava Max,"Kings & Queens, Pt. 2 (feat. Lauv & Saweetie)",175992
2020-12-28 08:58,Mabel,Boyfriend,42936
2020-12-28 15:53,Mabel,Boyfriend,183094
2020-12-28 15:56,Lizzo,Juice,124020
2020-12-28 15:57,Lady Gaga,Rain On Me (with Ariana Grande),63250
2020-12-30 12:06,Dua Lipa,Break My Heart,187124
2020-12-30 12:06,Mariah Carey,All I Want for Christmas Is You,13
2020-12-30 12:06,Powfu,death bed (coffee for your head),15681
2020-12-30 12:08,Milwin,A Little Love,145454
2020-12-30 12:11,Mariah Carey,All I Want for Christmas Is You,159695
2020-12-30 12:12,Vicetone,Astronomia,9475
2020-12-30 12:12,Kyan Palmer,Almost There,65055
2020-12-30 12:13,Dukus,Bambi,17116
2020-12-30 12:14,MAX,Checklist (feat. Chromeo),99430
2020-12-30 12:15,Billie Eilish,Therefore I Am,14300
2020-12-30 12:17,Vicetone,Astronomia,4262
2020-12-30 12:17,lilbootycall,Do or Die (feat. Liana Banks),159298
2020-12-30 12:18,Sub Urban,Cradles,2903
2020-12-30 12:19,Manu Gavassi,Deve ser horrível dormir sem mim,72003
2020-12-30 12:20,Holly Humberstone,Falling Asleep At The Wheel,4182
2020-12-30 12:20,Nick Jonas,Until We Meet Again,12106
2020-12-30 12:20,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,79596
2020-12-30 12:21,Anne-Marie,Ciao Adios,5556
2020-12-30 12:21,Felix Jaehn,SICKO,17544
2020-12-30 12:22,Ed Sheeran,Shape of You,76805
2020-12-30 12:24,Charlie Puth,Attention,131848
2020-12-30 12:28,Dua Lipa,Be the One,202914
2020-12-30 12:28,NOTD,Cry Dancing,8466
2020-12-30 12:30,Katy Perry,Bon appétit,89410
2020-12-30 12:32,John Newman,Come And Get It,165660
2020-12-30 12:36,Olivia Dean,Ok Love You Bye,7361
2020-12-30 12:36,Camila Cabello,Liar,207038
2020-12-30 12:40,Clean Bandit,Solo (feat. Demi Lovato),36080
2020-12-30 12:40,Panic! At The Disco,Bohemian Rhapsody,845
2020-12-30 12:44,Harry Styles,Falling,3843
2020-12-30 12:44,Twenty One Pilots,Heathens,195743
2020-12-30 12:44,Travie McCoy,Billionaire (feat. Bruno Mars),2709
2020-12-30 12:45,Maroon 5,Memories,81680
2020-12-30 12:46,Daddy Yankee,Con Calma - Remix,20323
2020-12-30 12:46,Katy Perry,Déjà Vu,20648
2020-12-30 12:46,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),4594
2020-12-31 12:10,Lady Gaga,Rain On Me (with Ariana Grande),6920
2020-12-31 12:12,Bruno Martini,Bend The Knee,115160
2020-12-31 12:13,The War and Treaty,Are You Ready to Love Me?,0
2020-12-31 12:15,Bazzi,Fantasy,148229
2020-12-31 12:19,Sabrina Carpenter,Honeymoon Fades,195161
2020-12-31 12:21,Don Toliver,No Idea,154424
2020-12-31 12:30,Tove Lo,Are U gonna tell her? (feat. MC Zaac),159818
2020-12-31 12:35,Doja Cat,Freak,284480
2020-12-31 12:38,Chloe x Halle,Do It,176786
2020-12-31 12:56,BROCKHAMPTON,SUGAR,204533
2020-12-31 12:59,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289
2020-12-31 13:02,Kash Doll,"How It’s Done (with Kim Petras, ALMA, Stefflon Don)",182533
2020-12-31 13:05,BENEE,Glitter,180146
2020-12-31 13:08,Lauren Jauregui,Lento,173548
2020-12-31 13:12,MAX,Love Me Less (feat. Kim Petras),177669
2020-12-31 13:18,PARTYNEXTDOOR,BELIEVE IT,183219
2020-12-31 13:20,Tinashe,Save Room for Us,164718
2020-12-31 13:23,SZA,The Weekend - Funk Wav Remix,171805
2020-12-31 13:26,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",147070
2020-12-31 13:29,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2020-12-31 13:32,Kali Uchis,Dead To Me,199505
2020-12-31 13:35,Camila Cabello,My Oh My (feat. DaBaby),170746
2020-12-31 13:36,Tierra Whack,Hungry Hippo,60000
2020-12-31 13:39,Bazzi,I.F.L.Y.,165714
2020-12-31 13:42,WILLOW,Wait a Minute!,196520
2020-12-31 13:46,Selena Gomez,Feel Me,226002
2020-12-31 13:50,Tinashe,Save Room for Us,0
2020-12-31 13:50,Ciara,Thinkin Bout You,228359
2020-12-31 13:50,Todrick Hall,Attention,35200
2020-12-31 13:54,Camila Cabello,Liar,207038
2020-12-31 13:55,PARTYNEXTDOOR,BELIEVE IT,73013
2020-12-31 15:47,PARTYNEXTDOOR,BELIEVE IT,4370
2020-12-31 15:49,Manu Gavassi,Deve ser horrível dormir sem mim,83570
2020-12-31 15:52,Megan Thee Stallion,Savage,155497
2020-12-31 15:55,Camilo,Favorito,209765
2020-12-31 16:00,Dua Lipa,Don't Start Now - Purple Disco Machine Remix,216774
2020-12-31 16:03,Ozuna,Caramelo,217240
2020-12-31 16:06,Lil Mosey,Blueberry Faygo,162546
2020-12-31 16:08,24kGoldn,Mood (feat. iann dior),140525
2020-12-31 16:12,BTS,Dynamite,199053
2020-12-31 16:16,Black Eyed Peas,RITMO (Bad Boys For Life),221714
2020-12-31 16:19,Lucky Luke,Cooler Than Me,179760
2020-12-31 16:22,21 Savage,Mr. Right Now (feat. Drake),193838
2020-12-31 16:25,MEDUZA,Lose Control,168387
2020-12-31 16:28,Jax Jones,i miss u (with Au/Ra),172142
2020-12-31 16:31,Cardi B,WAP (feat. Megan Thee Stallion),187541
2020-12-31 16:35,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),201600
2020-12-31 16:37,Saweetie,Tap In,139413
2020-12-31 16:40,DJ Khaled,POPSTAR (feat. Drake),200221
2021-01-01 06:52,Grimes,Violence - Original Mix,186075
2021-01-01 06:56,Dimitri Vegas & Like Mike,Say My Name,159535
2021-01-01 06:58,Ava Max,Kings & Queens,162398
2021-01-01 07:02,Harry Styles,Watermelon Sugar,12077
2021-01-01 07:02,Joy Oladokun,mighty die young,2650
2021-01-01 07:06,CHIKA,FWB,202840
2021-01-01 07:09,Syd,Got Her Own,185786
2021-01-01 07:14,Langa Mavuso,Intliziyo,286666
2021-01-01 07:17,Amy Lilley,No Show,180335
2021-01-01 07:20,girl in red,two queens in a king sized bed,190944
2021-01-01 07:23,Parson James,"High Tide, Low Tide",171690
2021-01-01 07:24,Thandiswa,Jikijela,23958
2021-01-01 07:29,The Japanese House,Dionne (feat. Justin Vernon),284578
2021-01-01 07:32,FLETCHER,Shh...Don't Say It,168933
2021-01-02 04:30,Sam Smith,My Oasis (feat. Burna Boy),163538
2021-01-02 07:46,Sam Smith,My Oasis (feat. Burna Boy),16626
2021-01-02 07:48,Lil Nas X,C7osure (You Like),148653
2021-01-02 07:52,Isaac Dunbar,"love, or the lack thereof",187800
2021-01-02 07:55,LANNDS,not in a good way,199310
2021-01-02 07:58,Shea Diamond,So Lucky,192154
2021-01-02 08:01,Janelle Monáe,"Turntables (from the Amazon Original Movie ""All In: The Fight for Democracy"")",163149
2021-01-02 08:05,Aish Divine,Feel,159464
2021-01-02 12:55,Aish Divine,Feel,100590
2021-01-02 12:59,Tyler Carter,Landslide,225986
2021-01-02 13:03,Phoebe Bridgers,Motion Sickness,229760
2021-01-02 13:06,Giolì & Assia,For You,167479
2021-01-02 13:10,Kim Petras,Icy,189803
2021-01-03 06:04,Siena Liggins,Safeword,124169
2021-01-08 12:37,Siena Liggins,Safeword,26990
2021-01-08 12:40,Florina,Va va vis,226343
2021-01-08 12:45,Soolking,Meleğim,221815
2021-01-08 12:48,TAL,Mondial,193493
2021-01-08 12:52,Marwa Loud,Bad boy,187844
2021-01-08 12:55,Aya Nakamura,La dot,201720
2021-01-08 12:58,Madame Monsieur,Mercy,31620
2021-01-08 12:58,L.E.J,La nuit,123552
2021-01-10 13:01,Daddy Yankee,Con Calma - Remix,27620
2021-01-11 15:47,Daddy Yankee,Con Calma - Remix,13702
2021-01-11 15:50,Angèle,Les matins,175360
2021-01-11 15:53,Vitaa,Hasta la vista,211146
2021-01-11 15:58,Soprano,Clown,270453
2021-01-11 16:01,Claudio Capéo,Plus haut,178760
2021-01-11 16:04,Vitaa,Ça va ça vient,204160
2021-01-11 16:08,L.E.J,Le verbe,216346
2021-01-11 16:11,Soprano,Ninja,185853
2021-01-11 16:15,Soprano,Mon précieux,263280
2021-01-11 16:18,Boostee,Regard,178813
2021-01-11 16:22,GIMS,Miami Vice,221408
2021-01-11 16:25,Kendji Girac,Pour oublier,192697
2021-01-11 16:25,Bigflo & Oli,Je suis,0
2021-01-11 16:27,Grand Corps Malade,Mais je t'aime,106094
2021-01-11 16:30,Ninho,Money (feat. Faouzia),192000
2021-01-11 16:33,L.E.J,La dalle,180938
2021-01-11 16:35,Claudio Capéo,Ma jolie,150006
2021-01-11 16:36,Claudio Capéo,Ma jolie,11602
2021-01-11 16:39,Indila,Dernière danse,2138
2021-01-11 16:39,Indila,Dernière danse,22340
2021-01-11 16:39,Dua Lipa,Fever,156910
2021-01-11 16:40,Madame Monsieur,Mercy,60002
2021-01-11 17:14,Madame Monsieur,Mercy,236918
2021-01-11 17:15,Kendji Girac,Ma bien aimée,60000
2021-01-15 10:25,Dua Lipa,Break My Heart,78428
2021-01-15 10:27,George Michael,Careless Whisper,6170
2021-01-15 10:27,Madame Monsieur,Mercy,111542
2021-01-15 10:28,MAX,Checklist (feat. Chromeo),35400
2021-01-15 10:28,Dua Lipa,Don't Start Now,4720
2021-01-15 10:29,Katy Perry,Déjà Vu,35440
2021-01-15 10:30,Still Fresh,Elle m'a dit (feat. Haristone),91922
2021-01-15 10:31,GIMS,Pirate,12737
2021-01-15 10:31,Vitaa,Pas beaux,11205
2021-01-15 13:39,Foster The People,Miss You,9548
2021-01-15 13:39,Vitaa,Pas beaux,24480
2021-01-15 13:40,Limbo,Airplane Mode,35424
2021-01-17 12:40,Dua Lipa,Fever,32101
2021-01-17 12:41,Dua Lipa,Levitating (feat. DaBaby),63663
2021-01-17 12:42,Bad Bunny,MIA (feat. Drake),73896
2021-01-17 12:43,Justin Bieber,Yummy,61633
2021-01-17 12:44,JVKE,Upside Down (feat. Charlie Puth),22145
2021-01-17 12:44,SHAED,Trampoline (with ZAYN),10686
2021-01-17 12:44,Cali Y El Dandee,Tequila Sunrise,28861
2021-01-17 12:46,Maroon 5,Memories,14409
2021-01-17 12:46,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,85346
2021-01-17 12:49,John Newman,Love Me Again,174124
2021-01-17 12:51,Justin Bieber,Intentions,139307
2021-01-17 12:54,Harry Styles,Watermelon Sugar,2888
2021-01-17 12:54,Drake,God's Plan,163904
2021-01-17 12:56,The Weeknd,Blinding Lights,113202
2021-01-17 12:57,Shawn Mendes,Señorita,79660
2021-01-17 13:00,Dua Lipa,Don't Start Now,131264
2021-01-17 13:01,Bruno Mars,24K Magic,100680
2021-01-17 13:02,Dua Lipa,Be the One,34877
2021-01-17 13:02,Maroon 5,Animals,15667
2021-01-22 20:50,Madame Monsieur,Mercy,249957
2021-01-22 20:53,Aya Nakamura,Oublier,138463
2021-01-22 23:10,Limbo,Airplane Mode,85650
2021-01-25 15:56,Limbo,Airplane Mode,78603
2021-01-25 16:01,Jack Stauber's Micropop,Baby Hotline,228146
2021-01-25 16:01,Kuwada,Cherry Cola,24880
2021-01-25 16:03,24kGoldn,Mood (feat. iann dior),140525
2021-01-25 16:06,Tame Impala,The Less I Know The Better,179164
2021-01-25 16:09,Internet Money,Lemonade,195428
2021-01-25 16:13,SAYGRACE,Boys Ain't Shit,175883
2021-01-25 16:14,blackbear,dirty laundry,21087
2021-01-25 16:17,Jason Derulo,Love Not War (The Tampa Beat),191265
2021-01-25 16:17,Ed Sheeran,I Don't Care (with Justin Bieber),2258
2021-01-25 16:19,Karri,TikTok Shawty,150310
2021-01-25 16:20,CJ,Whoopty,40330
2021-01-25 16:21,DaBaby,ROCKSTAR (feat. Roddy Ricch),59520
2021-01-25 16:24,Olivia Rodrigo,drivers license,210880
2021-01-25 16:26,Shakira,Addicted to You,84030
2021-01-25 16:29,Leah Kate,Fuck Up the Friendship,172757
2021-01-25 16:30,Harry Styles,Watermelon Sugar,4590
2021-01-25 16:33,TFU,Young Folks,171602
2021-01-25 16:33,Megan Thee Stallion,Savage,10957
2021-01-25 16:36,Ariana Grande,positions,172324
2021-01-25 16:36,Emotional Oranges,Bonafide (feat. Chiiild),26165
2021-01-25 16:42,Yung Bae,Bad Boy,129430
2021-01-25 16:45,Pop Smoke,What You Know Bout Love,160000
2021-01-25 16:49,Pop Smoke,Mood Swings (feat. Lil Tjay),175888
2021-01-25 16:53,Adrian Jean,Another One,12540
2021-01-25 16:55,Foster,fools (can't help falling in love) (feat. Sody),128173
2021-01-25 16:58,Topic,Breaking Me,166793
2021-01-25 16:59,Lil Nas X,Old Town Road,113000
2021-01-25 17:03,Jason Derulo,Love Not War (The Tampa Beat),192921
2021-01-25 17:07,Studio Killers,Jenny (I Wanna Ruin Our Friendship),215280
2021-01-25 17:08,EyeOnEyez,On Tha Low,45414
2021-01-27 13:09,Erica Banks,Buss It,22090
2021-01-27 13:09,EyeOnEyez,On Tha Low,21570
2021-01-27 13:10,Megan Thee Stallion,Cry Baby (feat. DaBaby),59510
2021-01-27 13:13,blackbear,dirty laundry,165600
2021-01-27 13:17,Aly & AJ,Potential Breakup Song,219773
2021-01-27 13:18,Sub Urban,Freak (feat. REI AMI),32210
2021-01-27 13:24,Unghetto Mathieu,Plastic,181015
2021-01-27 13:29,Becky G,Shower,206166
2021-01-27 13:32,Ritt Momney,Put Your Records On,148928
2021-01-27 16:37,Ritt Momney,Put Your Records On,61559
2021-01-27 16:40,Rihanna,Desperado,186466
2021-01-27 16:45,Vedo,You Got It,201586
2021-01-27 16:47,The Kid LAROI,WITHOUT YOU,161384
2021-01-27 16:49,Thundercat,Funny Thing,116630
2021-01-27 16:52,Serena Isioma,Sensitive,174720
2021-01-27 16:56,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",227478
2021-01-28 14:34,JVKE,Upside Down,114500
2021-01-28 14:37,AJR,Bang!,170858
2021-01-28 14:40,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),237106
2021-01-28 14:43,Serena Isioma,Sensitive,174720
2021-01-28 14:47,Yung Gravy,oops!,139759
2021-01-28 14:50,Ritt Momney,Put Your Records On,210463
2021-01-28 16:14,WILLOW,Wait a Minute!,196520
2021-01-28 16:17,Labrinth,Still Don't Know My Name,153294
2021-01-28 16:21,The Neighbourhood,Sweater Weather,240400
2021-01-28 16:36,Sub Urban,Cradles,169885
2021-01-28 16:39,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476
2021-01-28 16:41,Masked Wolf,Astronaut In The Ocean,132780
2021-01-28 16:45,JVKE,Upside Down,114500
2021-01-28 16:49,Black Eyed Peas,Where Is The Love?,272533
2021-01-28 16:52,Rihanna,Desperado,186466
2021-01-29 05:32,Ashnikko,Daisy,146523
2021-01-29 05:36,Edward Sharpe & The Magnetic Zeros,Home,181033
2021-01-29 05:38,24kGoldn,CITY OF ANGELS,112493
2021-01-29 05:41,Tame Impala,The Less I Know The Better,216320
2021-01-29 05:44,James Arthur,Train Wreck,141155
2021-01-29 05:49,Championxiii,BOO!,7730
2021-01-29 05:50,ilyTOMMY,Tunnel of Love,30380
2021-01-29 05:53,90sFlav,Call me,126250
2021-01-29 05:57,Videoclub,Amour plastique,227026
2021-01-29 06:00,LLusion,Day in Paris,206582
2021-01-29 06:02,Beach Bunny,Prom Queen,115854
2021-01-29 06:04,Esthie,Cotton Candy Skies,120347
2021-01-29 06:09,VGR,"Jump Up, Super Star!",241452
2021-01-29 06:11,Beach Bunny,Prom Queen,83764
2021-01-29 06:14,Brendan Maclean,Stupid,197833
2021-01-29 06:17,Fitz and The Tantrums,Out of My League,209386
2021-01-29 06:25,Rex Orange County,Best Friend,262231
2021-01-29 06:28,Freddie Dredd,Cha Cha,173937
2021-01-29 06:32,Absofacto,Dissolve,224660
2021-01-29 06:34,mxmtoon,prom dress,136225
2021-01-29 06:36,Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,116750
2021-01-29 06:40,Joel Corry,Head & Heart (feat. MNEK),166028
2021-01-29 06:42,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),156960
2021-01-29 06:45,Leah Kate,Fuck Up the Friendship,172757
2021-01-29 06:48,Niko Moon,GOOD TIME (feat. Shaggy),176240
2021-01-29 09:31,Black Eyed Peas,GIRL LIKE ME,222522
2021-01-29 09:33,NOTD,Nobody,143952
2021-01-29 09:36,Jubël,Weekend Vibe,166909
2021-01-29 09:39,Harry Styles,Treat People With Kindness,197346
2021-01-29 09:42,Dua Lipa,Fever,156910
2021-01-29 09:46,Anitta,Loco,157323
2021-01-29 09:49,Gabby Barrett,I Hope (feat. Charlie Puth),209763
2021-01-29 09:57,Olivia Rodrigo,drivers license,242013
2021-01-29 10:00,Why Don't We,Fallin’ (Adrenaline),216504
2021-01-29 10:05,Topic,Breaking Me,166793
2021-01-29 10:07,All Time Low,Monsters (feat. Demi Lovato and blackbear),174424
2021-01-29 10:10,Tate McRae,rubberband,147713
2021-01-29 10:13,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),203464
2021-01-29 10:17,Glass Animals,Heat Waves,238805
2021-01-29 10:22,Gryffin,Safe With Me (with Audrey Mika),205164
2021-01-29 10:26,ILLENIUM,Hearts on Fire,236317
